Preferred Label,Class ID,Parents,has part,Class ID2,,,,,,,,,,,
melanosome lumen,GO:0034493,GO:0060205|GO:0042470,,GO:0034493,,,,,,,,,,,
melanosome membrane,GO:0033162,GO:0090741|GO:0045009|GO:0042470,,GO:0033162,,,,,,,,,,,
membrane,GO:0016020,GO:0110165,,GO:0016020,,,,,,,,,,,
membrane attack complex,GO:0005579,GO:0098797|GO:0046930,,GO:0005579,,,,,,,,,,,
membrane coat,GO:0030117,GO:0005737|GO:0098796|GO:0048475,,GO:0030117,,,,,,,,,,,
membrane fusion priming complex,GO:0120124,GO:0032991,,GO:0120124,,,,,,,,,,,
membrane microdomain,GO:0098857,GO:0016020,,GO:0098857,,,,,,,,,,,
membrane protein complex,GO:0098796,GO:0016020|GO:0032991,,GO:0098796,,,,,,,,,,,
membrane raft,GO:0045121,GO:0098857,,GO:0045121,,,,,,,,,,,
membrane stack,GO:1990007,GO:0005783,,GO:1990007,,,,,,,,,,,
membrane-enclosed lumen,GO:0031974,GO:0110165,,GO:0031974,,,,,,,,,,,
membraneless organelle,GO:0043228,GO:0043226,,GO:0043228,,,,,,,,,,,
meprin A complex,GO:0017090,GO:0098796,,GO:0017090,,,,,,,,,,,
mesaxon,GO:0097453,GO:1990015,,GO:0097453,,,,,,,,,,,
mesosome,GO:0046868,GO:0005886|GO:0110165,,GO:0046868,,,,,,,,,,,
metallochaperone complex,GO:1902695,GO:0032991,,GO:1902695,,,,,,,,,,,
metaphase plate,GO:0070090,GO:0005622,,GO:0070090,,,,,,,,,,,
methane monooxygenase complex,GO:0015050,GO:1990204,,GO:0015050,,,,,,,,,,,
methane-oxidizing organelle,GO:0044227,GO:0005737|GO:0043231,,GO:0044227,,,,,,,,,,,
methanol-CoM methyltransferase complex,GO:0043853,GO:0034708,,GO:0043853,,,,,,,,,,,
methanophenazine reducing hydrogenase complex,GO:0044679,GO:1990204,,GO:0044679,,,,,,,,,,,
methionine adenosyltransferase complex,GO:0048269,GO:0140535|GO:1990234,,GO:0048269,,,,,,,,,,,
methionine-importing ABC transporter complex,GO:1990197,GO:1902509|GO:0043190,,GO:1990197,,,,,,,,,,,
methionine-importing complex,GO:1902509,GO:1902495,,GO:1902509,,,,,,,,,,,
methionyl glutamyl tRNA synthetase complex,GO:0017102,GO:0005737|GO:0032991,,GO:0017102,,,,,,,,,,,
methyl accepting chemotaxis protein complex,GO:0098561,GO:0032991,,GO:0098561,,,,,,,,,,,
methyl coenzyme M reductase complex,GO:0044674,GO:1990234,,GO:0044674,,,,,,,,,,,
methyl-tetrahydromethanopterin:coenzyme M methyltransferase complex,GO:0044677,GO:1902494,,GO:0044677,,,,,,,,,,,
methylcrotonoyl-CoA carboxylase complex,GO:1905202,GO:1902494,,GO:1905202,,,,,,,,,,,
methylosome,GO:0034709,GO:0005737|GO:0034708,,GO:0034709,,,,,,,,,,,
methylthiol:coenzyme M methyltransferase complex,GO:0044680,GO:0034708,,GO:0044680,,,,,,,,,,,
methyltransferase complex,GO:0034708,GO:0005622|GO:1990234,,GO:0034708,,,,,,,,,,,
MHC class I peptide loading complex,GO:0042824,GO:0140534|GO:0098796|GO:0005789,,GO:0042824,,,,,,,,,,,
MHC class I protein complex,GO:0042612,GO:0042611,,GO:0042612,,,,,,,,,,,
MHC class Ib protein complex,GO:0032398,GO:0042611,,GO:0032398,,,,,,,,,,,
MHC class II protein complex,GO:0042613,GO:0042611,,GO:0042613,,,,,,,,,,,
MHC protein complex,GO:0042611,GO:0098797,,GO:0042611,,,,,,,,,,,
MIB complex,GO:0140275,GO:0098800,,GO:0140275,,,,,,,,,,,
MICOS complex,GO:0061617,GO:0098800,,GO:0061617,,,,,,,,,,,
microbody,GO:0042579,GO:0005737|GO:0043231,,GO:0042579,,,,,,,,,,,
microbody lumen,GO:0031907,GO:0042579|GO:0070013,,GO:0031907,,,,,,,,,,,
microbody membrane,GO:0031903,GO:0042579|GO:0098588,,GO:0031903,,,,,,,,,,,
microfibril,GO:0001527,GO:0071953|GO:0099512,,GO:0001527,,,,,,,,,,,
microneme,GO:0020009,GO:0043231|GO:0020007,,GO:0020009,,,,,,,,,,,
microneme lumen,GO:0034494,GO:0070013|GO:0020009,,GO:0034494,,,,,,,,,,,
microneme membrane,GO:0033163,GO:0098588|GO:0020009,,GO:0033163,,,,,,,,,,,
micronucleus,GO:0031040,GO:0005634,,GO:0031040,,,,,,,,,,,
micropexophagy-specific membrane apparatus,GO:0032046,GO:0031984|GO:0005773,,GO:0032046,,,,,,,,,,,
micropinosome,GO:0044353,GO:0044352,,GO:0044353,,,,,,,,,,,
microprocessor complex,GO:0070877,GO:1903095|GO:0140513,,GO:0070877,,,,,,,,,,,
microspike,GO:0044393,GO:0120025,,GO:0044393,,,,,,,,,,,
microsporidian-type endospore,GO:0090641,GO:0110165|GO:0031160,,GO:0090641,,,,,,,,,,,
microsporidian-type exospore,GO:0090642,GO:0110165|GO:0031160,,GO:0090642,,,,,,,,,,,
microsporocyte nucleus,GO:0048556,GO:0005634,,GO:0048556,,,,,,,,,,,
microtubule,GO:0005874,GO:0015630|GO:0099513,,GO:0005874,,,,,,,,,,,
microtubule associated complex,GO:0005875,GO:0032991|GO:0015630,,GO:0005875,,,,,,,,,,,
microtubule cytoskeleton,GO:0015630,GO:0005856,,GO:0015630,,,,,,,,,,,
microtubule end,GO:1990752,GO:0110165|GO:0005874,,GO:1990752,,,,,,,,,,,
microtubule minus-end,GO:0036449,GO:1990752,,GO:0036449,,,,,,,,,,,
microtubule organizing center,GO:0005815,GO:0015630|GO:0110165,,GO:0005815,,,,,,,,,,,
microtubule organizing center attachment site,GO:0034992,GO:0110165|GO:0005635,,GO:0034992,,,,,,,,,,,
microtubule plus-end,GO:0035371,GO:1990752,,GO:0035371,,,,,,,,,,,
microvesicle,GO:1990742,GO:1903561,,GO:1990742,,,,,,,,,,,
microvillar actin bundle,GO:0097516,GO:0097518|GO:0005902|GO:0098859,,GO:0097516,,,,,,,,,,,
microvillus membrane,GO:0031528,GO:0005902|GO:0031253,,GO:0031528,,,,,,,,,,,
midbody,GO:0030496,GO:0110165,,GO:0030496,,,,,,,,,,,
middle lamella,GO:0009519,GO:0140047,,GO:0009519,,,,,,,,,,,
migrasome,GO:0140494,GO:0043231,,GO:0140494,,,,,,,,,,,
MIH complex,GO:0120155,GO:0005935|GO:0032991,,GO:0120155,,,,,,,,,,,
MIM complex,GO:0140595,GO:0098799,,GO:0140595,,,,,,,,,,,
minor mitochondrial derivative,GO:0016009,GO:0016007,,GO:0016009,,,,,,,,,,,
minus-end kinesin complex,GO:0005872,GO:0005871,,GO:0005872,,,,,,,,,,,
MIS12/MIND type complex,GO:0000444,GO:0000940,,GO:0000444,,,,,,,,,,,
Mis6-Sim4 complex,GO:0031511,GO:0000939|GO:0032991,,GO:0031511,,,,,,,,,,,
mismatch repair complex,GO:0032300,GO:0005622|GO:0032991,,GO:0032300,,,,,,,,,,,
mitochondria-associated endoplasmic reticulum membrane contact site,GO:0044233,GO:0044232,,GO:0044233,,,,,,,,,,,
mitochondrial [2Fe-2S] assembly complex,GO:0099128,GO:0098798|GO:1990229|GO:1990221,,GO:0099128,,,,,,,,,,,
mitochondrial [4Fe-4S] assembly complex,GO:0120510,GO:0098798|GO:1990229,,GO:0120510,,,,,,,,,,,
mitochondrial ATP-gated potassium channel complex,GO:0062157,GO:0034705,,GO:0062157,,,,,,,,,,,
mitochondrial chromosome,GO:0000262,GO:0042645|GO:0005694,,GO:0000262,,,,,,,,,,,
mitochondrial cloud,GO:0032019,GO:0005737|GO:0043232,,GO:0032019,,,,,,,,,,,
mitochondrial complex I intermediate assembly complex,GO:0160295,GO:0098800,,GO:0160295,,,,,,,,,,,
mitochondrial creatine kinase complex,GO:0002187,GO:0098798|GO:0002185,,GO:0002187,,,,,,,,,,,
mitochondrial crista,GO:0030061,GO:0005743|GO:0110165,,GO:0030061,,,,,,,,,,,
mitochondrial crista junction,GO:0044284,GO:0005743|GO:0044232,,GO:0044284,,,,,,,,,,,
mitochondrial degradosome,GO:0045025,GO:0098798|GO:1905354,,GO:0045025,,,,,,,,,,,
mitochondrial derivative,GO:0016007,GO:0043231,,GO:0016007,,,,,,,,,,,
mitochondrial DNA-directed RNA polymerase complex,GO:0034245,GO:0098798|GO:0000428,,GO:0034245,,,,,,,,,,,
mitochondrial electron transfer flavoprotein complex,GO:0017133,GO:0098798|GO:0045251|GO:0005759,,GO:0017133,,,,,,,,,,,
mitochondrial endopeptidase Clp complex,GO:0009841,GO:0098798|GO:0005759|GO:0009368,,GO:0009841,,,,,,,,,,,
mitochondrial envelope,GO:0005740,GO:0005739|GO:0031967,,GO:0005740,,,,,,,,,,,
mitochondrial fatty acid beta-oxidation multienzyme complex,GO:0016507,GO:0036125|GO:0098798|GO:0005759,,GO:0016507,,,,,,,,,,,
mitochondrial glutamate synthase complex (NADH),GO:0043294,GO:0098798|GO:0005759|GO:0031027,,GO:0043294,,,,,,,,,,,
mitochondrial inner boundary membrane,GO:0097002,GO:0005743|GO:0110165,,GO:0097002,,,,,,,,,,,
mitochondrial inner membrane,GO:0005743,GO:0019866|GO:0031966,,GO:0005743,,,,,,,,,,,
mitochondrial inner membrane assembly complex,GO:1990677,GO:0098800,,GO:1990677,,,,,,,,,,,
mitochondrial inner membrane peptidase complex,GO:0042720,GO:1905370|GO:0098800,,GO:0042720,,,,,,,,,,,
mitochondrial inner-outer membrane contact site,GO:0044289,GO:0031966|GO:0044232,,GO:0044289,,,,,,,,,,,
mitochondrial intermembrane space,GO:0005758,GO:0031970|GO:0005740,,GO:0005758,,,,,,,,,,,
mitochondrial intermembrane space chaperone complex,GO:0042719,GO:0098798|GO:0005758,,GO:0042719,,,,,,,,,,,
mitochondrial intracristal space,GO:0044290,GO:0005739|GO:0110165,,GO:0044290,,,,,,,,,,,
mitochondrial large ribosomal subunit,GO:0005762,GO:0098798|GO:0005761|GO:0015934|GO:0000315,,GO:0005762,,,,,,,,,,,
mitochondrial matrix,GO:0005759,GO:0005739|GO:0070013,,GO:0005759,,,,,,,,,,,
mitochondrial membrane,GO:0031966,GO:0005740|GO:0016020|GO:0031090,,GO:0031966,,,,,,,,,,,
mitochondrial membrane scission site,GO:0090692,GO:0031966|GO:0110165,,GO:0090692,,,,,,,,,,,
mitochondrial mRNA editing complex,GO:0031019,GO:0098798|GO:0045293,,GO:0031019,,,,,,,,,,,
mitochondrial nucleoid,GO:0042645,GO:0009295|GO:0005759|GO:0043232,,GO:0042645,,,,,,,,,,,
mitochondrial outer membrane,GO:0005741,GO:0031968|GO:0031966,,GO:0005741,,,,,,,,,,,
mitochondrial outer membrane translocase complex,GO:0005742,GO:0098799,,GO:0005742,,,,,,,,,,,
mitochondrial permeability transition pore complex,GO:0005757,GO:0098798|GO:0005740|GO:0046930,,GO:0005757,,,,,,,,,,,
mitochondrial processing peptidase complex,GO:0017087,GO:0098798|GO:1905369|GO:0005759,,GO:0017087,,,,,,,,,,,
mitochondrial prohibitin complex,GO:0035632,GO:0098800,,GO:0035632,,,,,,,,,,,
mitochondrial protein-containing complex,GO:0098798,GO:0005739|GO:0032991,,GO:0098798,,,,,,,,,,,
mitochondrial pyruvate carrier complex,GO:7770001,GO:1902495|GO:0098800,,GO:7770001,,,,,,,,,,,
mitochondrial pyruvate dehydrogenase (lipoamide) phosphatase complex,GO:0019910,GO:0098798|GO:0045253|GO:0005759,,GO:0019910,,,,,,,,,,,
mitochondrial respiratory chain complex IV pre-assembly complex,GO:0062011,GO:0101031|GO:0098800,,GO:0062011,,,,,,,,,,,
mitochondrial ribonuclease P complex,GO:0030678,GO:0098798|GO:0030677,,GO:0030678,,,,,,,,,,,
mitochondrial ribosome,GO:0005761,GO:0005840|GO:0005759|GO:0000313,,GO:0005761,,,,,,,,,,,
mitochondrial small ribosomal subunit,GO:0005763,GO:0098798|GO:0005761|GO:0015935|GO:0000314,,GO:0005763,,,,,,,,,,,
mitochondrial translation initiation complex,GO:0180052,GO:0098798|GO:0005759|GO:0070992,,GO:0180052,,,,,,,,,,,
mitochondrial translation preinitiation complex,GO:0180053,GO:0098798|GO:0005759|GO:1990904,,GO:0180053,,,,,,,,,,,
mitochondrion,GO:0005739,GO:0005737|GO:0043231,,GO:0005739,,,,,,,,,,,
mitochondrion-derived vesicle,GO:0099073,GO:0031410,,GO:0099073,,,,,,,,,,,
mitosome,GO:0032047,GO:0005737|GO:0043231,,GO:0032047,,,,,,,,,,,
mitotic actomyosin contractile ring,GO:0110085,GO:0005826,,GO:0110085,,,,,,,,,,,
"mitotic actomyosin contractile ring, distal actin filament layer",GO:0120106,GO:0110085|GO:0110165,,GO:0120106,,,,,,,,,,,
"mitotic actomyosin contractile ring, intermediate layer",GO:0120105,GO:0110085|GO:0110165,,GO:0120105,,,,,,,,,,,
"mitotic actomyosin contractile ring, proximal layer",GO:0120104,GO:0110085|GO:0110165,,GO:0120104,,,,,,,,,,,
"mitotic checkpoint complex, CDC20-MAD2 subcomplex",GO:1990333,GO:0033597|GO:0140513,,GO:1990333,,,,,,,,,,,
mitotic cohesin complex,GO:0030892,GO:0008278,,GO:0030892,,,,,,,,,,,
mitotic nuclear bridge,GO:0140510,GO:0110165|GO:0005634,,GO:0140510,,,,,,,,,,,
mitotic nuclear bridge midzone,GO:0140512,GO:0110165|GO:0140510,,GO:0140512,,,,,,,,,,,
mitotic nuclear bridge midzone membrane domain,GO:0140599,GO:0110165|GO:0140512,,GO:0140599,,,,,,,,,,,
mitotic nuclear bridge stalk,GO:0140511,GO:0110165|GO:0140510,,GO:0140511,,,,,,,,,,,
mitotic nuclear membrane microtubule tethering complex,GO:0106084,GO:0106094,,GO:0106084,,,,,,,,,,,
mitotic septin complex,GO:0032151,GO:0031105,,GO:0032151,,,,,,,,,,,
mitotic spindle,GO:0072686,GO:0005819,,GO:0072686,,,,,,,,,,,
mitotic spindle astral microtubule,GO:0061673,GO:0000235|GO:0072686,,GO:0061673,,,,,,,,,,,
mitotic spindle astral microtubule end,GO:1905721,GO:1990752|GO:0061673,,GO:1905721,,,,,,,,,,,
mitotic spindle kinetochore microtubule,GO:1990941,GO:0005828|GO:1990498,,GO:1990941,,,,,,,,,,,
mitotic spindle microtubule,GO:1990498,GO:0072686|GO:0005876,,GO:1990498,,,,,,,,,,,
mitotic spindle midzone,GO:1990023,GO:0072686|GO:0051233,,GO:1990023,,,,,,,,,,,
mitotic spindle polar microtubule,GO:1990537,GO:0005827|GO:1990498,,GO:1990537,,,,,,,,,,,
mitotic spindle pole,GO:0097431,GO:0000922|GO:0072686,,GO:0097431,,,,,,,,,,,
mitotic spindle pole body,GO:0044732,GO:0005816,,GO:0044732,,,,,,,,,,,
mitotic spindle pole body attachment site,GO:0180028,GO:0034992,,GO:0180028,,,,,,,,,,,
MKS complex,GO:0036038,GO:0035869|GO:0032991,,GO:0036038,,,,,,,,,,,
MLL1 complex,GO:0071339,GO:0044665,,GO:0071339,,,,,,,,,,,
MLL1/2 complex,GO:0044665,GO:0035097,,GO:0044665,,,,,,,,,,,
MLL3/4 complex,GO:0044666,GO:0035097,,GO:0044666,,,,,,,,,,,
MMXD complex,GO:0071817,GO:0005819|GO:0032991,,GO:0071817,,,,,,,,,,,
ModE complex,GO:1990198,GO:0005829|GO:0005667,,GO:1990198,,,,,,,,,,,
molybdenum-iron nitrogenase complex,GO:0016612,GO:0016610,,GO:0016612,,,,,,,,,,,
molybdopterin adenylyltransferase complex,GO:1990133,GO:1902503|GO:0005829,,GO:1990133,,,,,,,,,,,
molybdopterin synthase complex,GO:1990140,GO:1990228,,GO:1990140,,,,,,,,,,,
Mon1-Ccz1 complex,GO:0035658,GO:0005770|GO:0032045,,GO:0035658,,,,,,,,,,,
monoatomic ion channel complex,GO:0034702,GO:1902495,,GO:0034702,,,,,,,,,,,
monolayer-surrounded lipid storage body,GO:0012511,GO:0005811,,GO:0012511,,,,,,,,,,,
monolayer-surrounded lipid storage body outer lipid monolayer,GO:0034430,GO:0005737|GO:0034646|GO:0012511,,GO:0034430,,,,,,,,,,,
monomeric IgA immunoglobulin complex,GO:0071748,GO:0071746,,GO:0071748,,,,,,,,,,,
mononeme,GO:0070074,GO:0043231|GO:0020007,,GO:0070074,,,,,,,,,,,
monopolin complex,GO:0033551,GO:0000776|GO:0032991,,GO:0033551,,,,,,,,,,,
mossy fiber rosette,GO:0097471,GO:0032279,,GO:0097471,,,,,,,,,,,
motile cilium,GO:0031514,GO:0005929,,GO:0031514,,,,,,,,,,,
MOZ/MORF histone acetyltransferase complex,GO:0070776,GO:0070775,,GO:0070776,,,,,,,,,,,
MPF complex,GO:0031387,GO:0000307,,GO:0031387,,,,,,,,,,,
Mpp10 complex,GO:0034457,GO:0030686|GO:0005730|GO:0140513,,GO:0034457,,,,,,,,,,,
MPP7-DLG1-LIN7 complex,GO:0097025,GO:0098797|GO:0005912,,GO:0097025,,,,,,,,,,,
Mre11 complex,GO:0030870,GO:0140513,,GO:0030870,,,,,,,,,,,
Mrh5C translation activator complex,GO:0180049,GO:0032991,,GO:0180049,,,,,,,,,,,
mRNA cap methyltransferase RNMT:RAMAC complex,GO:0160130,GO:0034708,,GO:0160130,,,,,,,,,,,
mRNA capping enzyme complex,GO:0031533,GO:0140513,,GO:0031533,,,,,,,,,,,
mRNA cleavage and polyadenylation specificity factor complex,GO:0005847,GO:0005849,,GO:0005847,,,,,,,,,,,
mRNA cleavage factor complex,GO:0005849,GO:0140513,,GO:0005849,,,,,,,,,,,
mRNA cleavage stimulating factor complex,GO:0005848,GO:0005849,,GO:0005848,,,,,,,,,,,
mRNA editing complex,GO:0045293,GO:1902494,,GO:0045293,,,,,,,,,,,
MsbA transporter complex,GO:1990199,GO:0043190,,GO:1990199,,,,,,,,,,,
MSL complex,GO:0072487,GO:1902562,,GO:0072487,,,,,,,,,,,
Mst2 histone acetyltransferase complex,GO:0036410,GO:0036409,,GO:0036410,,,,,,,,,,,
MTREC complex,GO:1990477,GO:0140513,,GO:1990477,,,,,,,,,,,
MUB1-RAD6-UBR2 ubiquitin ligase complex,GO:1990304,GO:0140535|GO:1990234,,GO:1990304,,,,,,,,,,,
mucin granule,GO:0098594,GO:0030141,,GO:0098594,,,,,,,,,,,
mucocyst,GO:0036000,GO:0030141,,GO:0036000,,,,,,,,,,,
mucus layer,GO:0070701,GO:0005576|GO:0110165,,GO:0070701,,,,,,,,,,,
multi-eIF complex,GO:0043614,GO:0005737|GO:1990904,,GO:0043614,,,,,,,,,,,
multi-pass translocon complex,GO:0160064,GO:0072379,,GO:0160064,,,,,,,,,,,
multimeric ribonuclease P complex,GO:0030681,GO:0030677,,GO:0030681,,,,,,,,,,,
multimerin complex,GO:1990972,GO:0071953|GO:0098637,,GO:1990972,,,,,,,,,,,
multiple synapse bouton,GO:0150086,GO:0043195,,GO:0150086,,,,,,,,,,,
"multiple synapse bouton, contacting multiple dendrites",GO:0150088,GO:0150086,,GO:0150088,,,,,,,,,,,
"multiple synapse bouton, contacting single dendrite",GO:0150087,GO:0150086,,GO:0150087,,,,,,,,,,,
multiplexin collagen trimer,GO:0140156,GO:0005581|GO:0140143,,GO:0140156,,,,,,,,,,,
multivesicular body,GO:0005771,GO:0005770,,GO:0005771,,,,,,,,,,,
multivesicular body HOPS complex,GO:1902502,GO:0030897|GO:0032585,,GO:1902502,,,,,,,,,,,
multivesicular body lumen,GO:0097486,GO:0005771|GO:0031906,,GO:0097486,,,,,,,,,,,
multivesicular body membrane,GO:0032585,GO:0005771|GO:0031902,,GO:0032585,,,,,,,,,,,
"multivesicular body, internal vesicle",GO:0097487,GO:0005771|GO:0160313,,GO:0097487,,,,,,,,,,,
"multivesicular body, internal vesicle lumen",GO:0097489,GO:0031983|GO:0160315|GO:0097487,,GO:0097489,,,,,,,,,,,
"multivesicular body, internal vesicle membrane",GO:0097488,GO:0160314|GO:0097487,,GO:0097488,,,,,,,,,,,
muscle cell postsynaptic specialization,GO:0097482,GO:0098975|GO:0099572,,GO:0097482,,,,,,,,,,,
muscle cell projection,GO:0036194,GO:0120025,,GO:0036194,,,,,,,,,,,
muscle cell projection membrane,GO:0036195,GO:0031253|GO:0036194,,GO:0036195,,,,,,,,,,,
muscle myosin complex,GO:0005859,GO:0016460|GO:0043292,,GO:0005859,,,,,,,,,,,
muscle tendon junction,GO:0005927,GO:0030055,,GO:0005927,,,,,,,,,,,
muscle thin filament tropomyosin,GO:0005862,GO:0005865|GO:0032991,,GO:0005862,,,,,,,,,,,
mutator focus,GO:1990633,GO:0036464|GO:0048471,,GO:1990633,,,,,,,,,,,
MutLalpha complex,GO:0032389,GO:0140513|GO:0032300,,GO:0032389,,,,,,,,,,,
MutLbeta complex,GO:0032390,GO:0140513|GO:0032300,,GO:0032390,,,,,,,,,,,
MutLgamma complex,GO:0097587,GO:0032300,,GO:0097587,,,,,,,,,,,
MutS complex,GO:1990710,GO:1990391|GO:0032300,,GO:1990710,,,,,,,,,,,
MutSalpha complex,GO:0032301,GO:0140513|GO:0032300,,GO:0032301,,,,,,,,,,,
MutSbeta complex,GO:0032302,GO:0140513|GO:0032300,,GO:0032302,,,,,,,,,,,
MutSgamma complex,GO:0062128,GO:0140513|GO:0032300,,GO:0062128,,,,,,,,,,,
MWP complex,GO:1990811,GO:0032991,,GO:1990811,,,,,,,,,,,
Myb complex,GO:0031523,GO:0140513,,GO:0031523,,,,,,,,,,,
Myc-Max complex,GO:0071943,GO:0090575,,GO:0071943,,,,,,,,,,,
mycolate outer membrane,GO:0036407,GO:0009279,,GO:0036407,,,,,,,,,,,
myelin sheath,GO:0043209,GO:0110165,,GO:0043209,,,,,,,,,,,
myelin sheath abaxonal region,GO:0035748,GO:0043209|GO:0110165,,GO:0035748,,,,,,,,,,,
myelin sheath adaxonal region,GO:0035749,GO:0043209|GO:0110165,,GO:0035749,,,,,,,,,,,
Myo2p-Vac17p-Vac8p transport complex,GO:0071563,GO:0005737|GO:0032991,,GO:0071563,,,,,,,,,,,
myofibril,GO:0030016,GO:0043292,,GO:0030016,,,,,,,,,,,
myofilament,GO:0036379,GO:0110165|GO:0030016,,GO:0036379,,,,,,,,,,,
myosin complex,GO:0016459,GO:0015629|GO:0032991,,GO:0016459,,,,,,,,,,,
myosin I complex,GO:0045160,GO:0016461,,GO:0045160,,,,,,,,,,,
myosin II complex,GO:0016460,GO:0016459,,GO:0016460,,,,,,,,,,,
myosin II filament,GO:0097513,GO:0032982,,GO:0097513,,,,,,,,,,,
myosin III complex,GO:0042385,GO:0016461,,GO:0042385,,,,,,,,,,,
myosin IV complex,GO:0031474,GO:0016461,,GO:0031474,,,,,,,,,,,
myosin IX complex,GO:0031479,GO:0016461,,GO:0031479,,,,,,,,,,,
myosin phosphatase complex,GO:0017023,GO:0008287,,GO:0017023,,,,,,,,,,,
myosin V complex,GO:0031475,GO:0016461,,GO:0031475,,,,,,,,,,,
myosin VI complex,GO:0031476,GO:0016461,,GO:0031476,,,,,,,,,,,
myosin VII complex,GO:0031477,GO:0016461,,GO:0031477,,,,,,,,,,,
myosin VIII complex,GO:0031478,GO:0016461,,GO:0031478,,,,,,,,,,,
myosin X complex,GO:0031480,GO:0016461,,GO:0031480,,,,,,,,,,,
myosin XI complex,GO:0031481,GO:0016461,,GO:0031481,,,,,,,,,,,
myosin XII complex,GO:0031482,GO:0016461,,GO:0031482,,,,,,,,,,,
myosin XIII complex,GO:0031483,GO:0016461,,GO:0031483,,,,,,,,,,,
myosin XIV complex,GO:0031484,GO:0016461,,GO:0031484,,,,,,,,,,,
myosin XV complex,GO:0031485,GO:0016461,,GO:0031485,,,,,,,,,,,
myosin XVI complex,GO:0031486,GO:0016461,,GO:0031486,,,,,,,,,,,
myosin XVII complex,GO:0031487,GO:0016461,,GO:0031487,,,,,,,,,,,
myosin XVIII complex,GO:0031488,GO:0016461,,GO:0031488,,,,,,,,,,,
N-terminal protein acetyltransferase complex,GO:0031414,GO:0005737|GO:0031248,,GO:0031414,,,,,,,,,,,
NAD(P)H dehydrogenase complex (plastoquinone),GO:0010598,GO:1902494,,GO:0010598,,,,,,,,,,,
NADH dehydrogenase complex,GO:0030964,GO:0098796|GO:1990204,,GO:0030964,,,,,,,,,,,
NADH dehydrogenase complex (plastoquinone),GO:0071685,GO:0030964|GO:0031976|GO:0010598,,GO:0071685,,,,,,,,,,,
NADPH oxidase complex,GO:0043020,GO:0098797|GO:1990204,,GO:0043020,,,,,,,,,,,
NAE1-UBA3 complex,GO:0120500,GO:1902494,,GO:0120500,,,,,,,,,,,
NAGS/NAGK complex,GO:0106098,GO:0061695|GO:0098798|GO:0005759|GO:0031248,,GO:0106098,,,,,,,,,,,
NarGHI complex,GO:0044799,GO:0098797|GO:0009325|GO:0098803,,GO:0044799,,,,,,,,,,,
nascent polypeptide-associated complex,GO:0005854,GO:0005737|GO:0032991,,GO:0005854,,,,,,,,,,,
NatA complex,GO:0031415,GO:0031414,,GO:0031415,,,,,,,,,,,
NatB complex,GO:0031416,GO:0031414,,GO:0031416,,,,,,,,,,,
NatC complex,GO:0031417,GO:0031414,,GO:0031417,,,,,,,,,,,
nBAF complex,GO:0071565,GO:0070603,,GO:0071565,,,,,,,,,,,
Ndc80 complex,GO:0031262,GO:0000940|GO:0032991,,GO:0031262,,,,,,,,,,,
Nebenkern,GO:0016006,GO:0016007,,GO:0016006,,,,,,,,,,,
neck portion of tanycyte,GO:1990016,GO:0110165,,GO:1990016,,,,,,,,,,,
negative cofactor 2 complex,GO:0017054,GO:0090571,,GO:0017054,,,,,,,,,,,
NELF complex,GO:0032021,GO:0008023,,GO:0032021,,,,,,,,,,,
Nem1-Spo7 phosphatase complex,GO:0071595,GO:0098796|GO:0042175|GO:0008287,,GO:0071595,,,,,,,,,,,
nematocyst,GO:0042151,GO:0005938|GO:0043232,,GO:0042151,,,,,,,,,,,
nematosome,GO:0097417,GO:0016234,,GO:0097417,,,,,,,,,,,
nephrocyte diaphragm,GO:0005917,GO:0036056,,GO:0005917,,,,,,,,,,,
network-forming collagen trimer,GO:0098642,GO:0005581|GO:0098645,,GO:0098642,,,,,,,,,,,
neurofibrillary tangle,GO:0097418,GO:0016234,,GO:0097418,,,,,,,,,,,
neurofilament,GO:0005883,GO:0005882|GO:0005737,,GO:0005883,,,,,,,,,,,
neuromuscular junction,GO:0031594,GO:0045202,,GO:0031594,,,,,,,,,,,
neuromuscular junction of myotube,GO:0098523,GO:0031594,,GO:0098523,,,,,,,,,,,
neuromuscular junction of skeletal muscle fiber,GO:0098522,GO:0098523|GO:0098520|GO:0098981,,GO:0098522,,,,,,,,,,,
neuromuscular junction of somatic muscle,GO:0098527,GO:0031594,,GO:0098527,,,,,,,,,,,
neuromuscular junction of somatic muscle myotube,GO:0098524,GO:0098523|GO:0098527,,GO:0098524,,,,,,,,,,,
neuron projection,GO:0043005,GO:0120025,,GO:0043005,,,,,,,,,,,
neuron projection branch point,GO:0061845,GO:0043005|GO:0110165,,GO:0061845,,,,,,,,,,,
neuron projection cytoplasm,GO:0120111,GO:0005737|GO:0043005,,GO:0120111,,,,,,,,,,,
neuron projection membrane,GO:0032589,GO:0031256|GO:0031253|GO:0043005,,GO:0032589,,,,,,,,,,,
neuron projection terminus,GO:0044306,GO:0043005|GO:0110165,,GO:0044306,,,,,,,,,,,
neuron spine,GO:0044309,GO:0043005,,GO:0044309,,,,,,,,,,,
neuron to neuron synapse,GO:0098984,GO:0045202,,GO:0098984,,,,,,,,,,,
neuronal cell body,GO:0043025,GO:0044297|GO:0036477,,GO:0043025,,,,,,,,,,,
neuronal cell body membrane,GO:0032809,GO:0043025|GO:0044298,,GO:0032809,,,,,,,,,,,
neuronal dense core vesicle,GO:0098992,GO:0031045,,GO:0098992,,,,,,,,,,,
